at,score,content
2019-12-22 21:47:40,1,"Ga guna sama sekali. Bentar2 harus diperbaharui kalo tdk aplik3tdk bisa dibuka. Mana kmarin buatnya karna dipaksa lagi, udah bilang ga mau tetp aja dirayu2, katanya bisa digunakan untuk pembayaran belanja online, nyatanya tak ada poin yg masuk. Kecewa bangett.. pdahal jrang banget blanja di alfa karna mahal2, promo bedanya cuma seribu dri harga normal. Ga menarik. Aplikasi sama sekali ga guna"
2025-02-11 10:05:07,5,Alplikasi sangat membantu dan bermanfaat 👍
2024-09-04 10:35:40,5,"aplikasinya bagus, dengan adanya alfagift ini saya bisa belanja dengan mudah tanpa harus ke toko, selain itu juga benefit yg didapat seperti banyak promo atau pun voucher belanja menarik yg bisa digunakan di aplikasi atau bisa langsung digunakan di toko alfamart."
2021-04-11 00:56:20,3,Aplikasi belanja yg cukup membantu minusnya masih belum ada produk virtual dan pilihan pembayaran yg berbeda dg alfacart dulu banyak pilihannya. Sama 1 lagi petugas tokonya boleh di sidak lagi min🤭 kadang ada yg tidak ramah sama sekali. Mau ambil barang belum disiapkan pernah lagi barang kosong tp di aplikasi ada. Alfamart Raya Gudo Jombang.
2023-08-23 20:17:38,1,"Saya suka dan sering bgt belanja pesen di aplikasi alfa gift karna membantu juga untuk yg lumayan jauh jarak nya dari rumah ke alfa ditambah ga ada kendaraan, tp sangat disayangkan, setiap pembayaran COD, padahal ada pilihan nya pakai uang apa, selalu gak pernah bawa kembalian, katanya yg nganter slalu blg kasirnya gak ngomong, dan skrg saya abis pesen totalnya 59rb an uang saya 100rb blg nya mau dianter kembaliannya smpe skrg uda 3jam ga dianter kapok bgt"
2021-09-08 18:14:27,5,"Ini aplikasi sangat membantu saat kondisi pandemi jadi ngga ribet mau mampir/keluar, banyak promo dan free ongkir jg (dgn belanja diatas 35.000), tapi yg jadi kendala lokasi pdhl tidak terlalu jauh pengantarannya memakan waktu 1 jam, semoga diperbaiki utk manajemen waktu antarnya yah.. Yg aku suka bisa COD dan kita bisa pilih uang tunai berapa misal ngga ada uang pecah dan pihak alfamart siap menyiapkan kembaliannya. Oya tp yg knp poinnya blm masuk ya pdhl udh selesai orderannya"
2025-02-11 07:23:37,5,Tinggal klik2 jadi mudah belanja di Alfamart...
2019-08-05 16:27:05,5,"Alfamart ga mau kalah nih sama trending anak muda.. update bgt ikut apa yg lagi cun.. selalu siap bersaing, contohnya siap bersaing di dunia digital... alfagift versi baru udh super komplit dan jd app multibisa lah... good idea and siap di industri 4 . 0 #semuaDapat -Adi Nur Fauzi-"
2022-10-22 20:23:18,5,"Untuk yang ga bisa login di aplikasi Ponta Indonesia, silahkan download aplikasi Alfagift dan daftar baru menggunakan nomor hp yang terdaftar di aplikasi sebelumnya yaitu Ponta.. isi data sesuai makan point yang di Ponta otomatis langsung masuk ke dalam aplikasinya Alfagift.. karena menurut saya aplikasi Ponta sudah tidak aktif/tidak bisa digunakan saya sudah mencoba beberapa kali.. terima kasih semoga bermanfaat"
2019-01-28 13:43:34,2,"saran saya app jagan terlalu banyak, buatlah app 1 untuk semua, ini ada alfagif, ada alfastamp, ada ponta, terlalu banyak menggukanan RAM untuk alfamart, jadikan 1 saja, alfagif saja, ada kartu member dan bisa lihat stamp, gitu lebih bagus, gak usah ribet² amat sehingga yang ngantri di kasir bisa lebih cepat dan mudah... kalau gak mau berubah mending buat nomor antrian aja di kasir alfamartnya"
2022-06-29 11:01:48,5,"Aku sih suka bgt pake app ini, baru pertama kali pake sih. Awalnya emang susah karna suka loading gitu tapi all good yang sabar ae, free ongkir aja udh seneng pdhl cuma beli 2 item. Pengiriman dari alfa bojongsoang Bdg sampe palasari ga pake lama. Kurir ramah dan pesanan sesuai. Pertahankan yang baiknya perbaiki yang masih kuranh. Suksess!"
2023-12-22 10:24:19,5,"Aplikasi bagus banyak promo gratis ongkir,waktu pengantaran kilat cepat,bikin semuanya jadi praktis & efisiensi, tersedia berbagai macam macam pembayaran, bisa tuker poin juga jadi leboh hemat berbelanja, butuh apa aja pasti tersedia di toko dan suka surprice ngasih vouvher belanja terima kasih."
2022-01-18 15:18:14,1,"Barang yg sdh di masukan keranjang setelah cekout dan konfirmasi alamat pengiriman selalu baru dikasih tau kalau barang telah habis, jangan2 cuma iklan aja pasang harga murah tapi barangnya ga ada... Mestinya di etalase sudah di update kalau stok kosong Jadi pembeli ga kecewa buang2 waktu"
2024-04-30 00:27:41,1,"Tolong untuk pegawai kalo di situ udah tertulis dan d klik jam sudah di tentukan tolong lah segera di lakukan, saya udah beberapa kali pesan tidak sesuai dg jam yg sudah di tentukan malah lama banget, pernah sampe ngantar jam 1 mlm mau ngapain coba. Alasan inilah itu lah berbelit2 muter ga jelas."
2025-02-13 12:56:53,5,Belanja gratis ongkir pastinya di alfagit
2022-07-18 09:25:58,4,Saran saya agar ditambahkan fitur untuk simpan atau like product yang diinginkan agar kedepannya konsumen lebih mudah untuk checkout product yg diinginkan. Bisa juga ditambahkan fitur seperti di aplikasi sebelah (kl*k indoma*ret) yg mana disana ada fitur untuk menandai barang yg ingin dibeli dan bisa memesan ulang product yg pernah dipesan.
2022-07-31 01:41:57,5,"Sudah beberapa kali pesan lewat aplikasi alfagift,banyak promo dan lebih praktis tidak perlu keluar rumah jadi sambil nunggu pesanan sampai bisa mengerjakan pekerjaan rumah yang lain tanpa harus mengantri. Yang paling penting metode pembayaran nya banyak jadi memudahkan customer, Bisa cod juga bayar nya,Kurir toko nya juga selalu konfirmasi pesanan dan ramah."
2024-12-07 21:52:27,1,"Toko tutup tapi dialfagift nya masih bisa dichekout pas ketokonya katanya udah ga bisa diambil barang nya,suruh retur tapi lama banget 80rb jadi ngendep,mana beli game pop it harga 18rb ga keluar keluar vc nya kata perbaikan tapi udah mau 3 hari ga ada perubahan"
2024-12-13 08:36:43,5,"Aku kasih bintang 5 untuk aplikasi alfa gift, karena belanja untung dengan program harga special. Karena aku beli uht full cream ultra 750ml 2 pcs dapat harga @13500 yang sebelum nya harga 17000 udah gitu ada voucher potongan 10K untuk pembelian 2 pcs uht ultra . Jadi 2 pcs cuman bayar 17000.mantul banget kan? Selain itu juga free ongkir lagi. Harapan nya semoga alfa gift kedepannya makin sukses, lebih banyak harga promo lagi yang bikin hati seneng bahagia para mak mak seperti saya🥰🥰"
2024-08-26 13:22:30,5,"Super bintang untuk Aplikasi Alfagift ini. Gak nyesel udah download, sangat membantu ketika perlu kebutuhan rumah tapi gak bisa ninggalin baby dan toddler saya. Belanja dengan promo diskon atau tebus murah sangat menguntungkan bagi kaum mendang mending kayak saya. Potongan harganya lumayan banget buat jajan bakso. Semoga Alfamart semakin berjaya dengan pelayanan semakin prima dan semakin banyak promo dapat saya nikmati."
2025-02-11 09:51:08,5,Belanja hemat Harga pas 🤗
2022-12-08 22:23:29,4,"Aplikasi bagus untuk memantau harga toko. Ada voucher juga dari AlfaGift. Praktiss bisa kirim sampai rumahhh gratisss. Tp belum pernah nyoba karna rumah ""alamat di luar jangkauan"" padahal 8 menit pake motor ada alfamart. Belanja pickup barang udah diambil tepat waktu, tapi proses di alfagift menunggu penjemputan sampai Point+star gak ada masuk sampai struknya ilang. Terkadang di aplikasi alfagift barang tersedia, sampai toko kosong. Jd agak ribet dan kurang nyaman. Mohon diperbaiki lagi 🙏🙏🙏"
2024-12-22 09:17:48,4,"Aplikasi nya mantap, mempermudah kami utk berbelanja☺"
2019-08-08 16:22:06,5,"Aplikasinya bagus, Banyak yang baru, bisa belanja, bisa lihat stamp, bisa lihat poin, bisa jadi Ponta kita dan ga perlu lagi Ponta yang model kartu...sekarang semuanya ada di Aplikasi ini... Alfagift, 1 Aplikasi banyak Kemudahan"
2023-11-01 11:19:09,2,"Belanja alfagift, pembayaran pakai va mandiri. Udah dibayar tapi malah ke detect belum bayar. Belanjaan malah ke cancel otomatis 1 jam kemudia karena udah capai limit waktu pembayaran. 😮‍💨 uang udah kepotong padahal."
2021-08-01 11:06:44,1,"Parah Leletnya minta Ampun!!!!!! Nambah item barang Koneksi Error kalo gak error ya nunggu 1/2 menitan baru mau Reload dia, muncul gambar lama kali mau pake wifi atau data seluler juga tetep gak ada perubahan, udah close aplikasi nanti buka lagi Hilang isi Keranjang, pas nyari Leletnya bukan main, bukannya dimudahkan malah dibikin sibuk sama hp di Aplikasi ini 😌 Tolong Perbaiki!!!"
2022-11-29 08:43:16,5,"App nya sangat bagus, tampilan mudah dipahami dan mudah digunakan. Lebih praktis karena barang diantar bebas ongkir. Hanya saya pengiriman nya tidak bisa instant langsung kirim, tapi its okay sudah bagus."
2021-03-23 09:55:41,3,Untuk saat ini rating 3 dlu. Karena kalau mau melihat semua produk di alfagift susah dan menu sortirnya Sedikit dan untuk harga murah ke mahal gak ada. masih bagus alfacart tapi tgl 1 april aau digabungin. Mudah2an yg bagus2 menu dan tampilan dialfacart bisa ada di alfagift
2022-11-28 23:07:41,5,"Aplikasinya user friendly mudah bgt kalo mau cari barang barang yang lagi promo, tinggal search produk yg dimau bakal nunjukin yg sesuai. Banyak promo di aplikasinya, terus tiap belanja pake member selalu dapet point. Nah pointnya bisa dipake lagi ges, asliii menguntungkan bgt khann, bisa belanja dikirim ke alamat cima pake ni aplikasi ga ribet canggih pokoknya. Cuma satu kekurangannya aplikasi alfagift nya suka ngedown kalo lagi promo nya rame terus banyak yang akses."
2021-05-05 21:01:16,1,ikutan lah.. pesan by aplikasi ini notif nya pesanan diterima. tp begitu kontak ke outletnya gabisa diproses karena katanya belum masuk komputer outlet alfamartnya. daaan tidak ada solusi nya mesti gmn... dibatalkan ? ga ada tombol batalkan..
2024-12-22 08:51:36,5,Aplikasi mudah digunakan. Transaksi mudah👍
2022-07-04 15:41:55,1,"Awal2 kemaren bisa antar kerumah walau jarak 12 km tp masih satu kecamatan, seneng banget karena gampang kalo beli stok susu buat sebulan gk repot bawanya pakai motor. Sekarang gk bisa lagi, alamat tidak tercover, sayang banget sih.. Padahal sebelumnya udah bagus, malah jadi begini.. Kan jadi pengen beralih ke i......ret aja jadinya"
2023-11-07 18:48:26,1,Aplikasi nya sih bagus membantu. Tapi saya kapok dan ga puas sama pelayanan toko dan pengiriman sapa nya. Berkali2 dikirim barang salah barang kurang barang rusak barang expired dan jika komplen pun hanya minta maaf tidak ada motivasi memperbaiki layanan. Uninstal aja deh.
2023-05-05 15:13:12,1,"Tolong untuk orderan tokonya bisa pilih, jgn by sistem.. dirumah saya ada alfamart terdekat suradita 1, tokonya juga melakukan pesan antar, kenapa saya dapatnya alfamart yg lebih jauh suradita 2. Saya tidak suka dengan alfamart suradita 2. Kirim barang lebih sering kurang atau barang tidak sesuai. Saya sering komplain ke tokonya tapi tidak ada perubahan. Udah gitu kalau kirim kekurangan barang lamaaaaaaaaaaa berjam2.. pernah ngirim ice cream cuma di taro di tembok pager.."
2022-08-12 21:13:53,3,"Sudah aktifin gps tetapi gps salah kota, terus pas tekan kota di gps niatnya mau ganti kotanya malah dialihkan ke menu 'antar atau terima pesananmu' tetapi tidak ada tombol kembali, jadi harus keluar aplikasi dahulu dan mengulang masuk aplikasi. Masuk aplikasinya juga kadang lambat harus diperkecil layarnya biar cepat respon (jendela mengambang). Versi apk masih 4.11.1 sudah cek di playstore belum ada update."
2024-12-21 11:10:07,1,Optimasi aplikasi ampas baru buka langsung fc
2019-11-26 04:07:44,1,"Install ini cuma karna disuruh temen. Tapi pas install ngecewain dari awal daftar susah banget. Kalo gak gangguan server ya masalah email yg katanya sudah terdaftar padahal belom pernah daftar, udah ganti-ganti email sampe 5x tetep aja tulisannya sudah terdaftar. Kalo belom bisa maksimalin fungsi aplikasinya tolong ya gausah nyuruh-nyuruh banyak org install ni aplikasi!"
2024-07-12 17:41:09,3,"Pas awal bagus pake aplikasi ini, tapi tiba tiba log out sendiri terus pas mau masuk lagi ga bisa salah password terus udh di reset paswordnya juga beberapa kali tetep ga bisa masuk password salah terus, kenapa ya ??? Padahal Apoint nya udh lumayan...tolong di bantu ya .."
2020-08-14 00:11:00,3,"Save the earth dan memberlakukan e receipt sebagai pengganti struk kertas.nyatanya tiap kali selesai transaksi kasir bilang struk cek di applikasi tapi ga ada sama sekali.mulai hari pertama install sampe sekarang terjadi puluhan bahkan lebih transaksi saya tetap aja gak ada.akhirnya saya uninstall aja applikasi.balik pake kartu member aja kalo belanja. Edit : stlh uninstall krn kecewa,saya coba install lagi eh kok berfungsi/ ada lembaran e -receipt nya.saya tambah bintang jadi 3 (sblmnya 1)"
2024-10-12 01:38:59,5,"Aku sangat terbantu dengan Alfagift... banyak promo, tampilan aplikasinya gampang digunakan,dan kurir-kurirnya juga ramah..."
2025-02-13 08:33:12,5,Alfagift sangat membantu untuk pesan online dan pengiriman nya cepat✨
2023-12-08 14:27:47,5,"Alfagift memang solusi belanja paling praktis,menyenangkan dan banyak promosi murah.Belanja engga perlu nunggu lama.Sekali klik pesan,1jam langsung sampai.Beli barang dari gudang pun sehari sampai. #HanyaAlfagift paling cepat&paling mantap belanjanya🤩"
2023-05-03 22:24:52,1,"Aplikasi kurang rekomend , saya pesen barang di alfagift pertama di cancel sama pihak toko karna lokasi saya dan toko sangat jauh padahal di dekat lokasi saya banyak toko"" alfamart lain nya tpi malah dapat toko yang jauh dari lokasi saya , terus percobaan ke dua tidak ada respon sama sekali baik dari toko maupun dari aplikasi , sehingga pesanan saya tidak tau kelanjutan nya gmna"
2023-11-03 09:11:25,5,"Layanan alfagif sangat membantu sekali , harga banyak promo mudah d beli pengiriman cepat mudah , gratis ongkir pula , enak belanja di Alfagif sudah berkali kali belanja gak nyesel Poko nya punya aplikasi alfagif....sangat membantu sekali kalo ada barang yg d butuhkan secara mendadak , tinggal pesen aja langsung datang."
2023-07-15 21:02:32,5,"Positif : Memudahkan kita Berbelanja, Gratis Ongkir tanpa Batas tapi Minimal Belanja 50Rb±,Proses pengiriman Cepat,dll. Negatif : Tidak bisa membatalkan pesanan (Belum bayar) dibatalkan otomatis ketika Waktu yg diberikan sudah lewat trus masuk ke histori pembatalan, sistem Pick Up masih agak aneh barang belum diambil udh dimasukin ke sistem selesai, pengantaran barang tidak menggunakan Plastik walaupun ordernya mainan Hotwheels,dll"
2024-05-29 20:10:03,5,"Suka bangetttt sama Alfamart, Gak perlu capek capek keluar tinggal pesan langsung diantar sampe rumah, cuman minusnya sering lola padhal jaringan bagus + cache juga udh dibersihkan.. Pas pembayaran juga loading nya lama Sekali😄 semoga diperbaiki ya kak.. Overall semuanya baguss"
2024-09-06 16:55:49,5,"gokill.... keren bangen aplikasi ini bisa membantu untuk belanja kebutuhan sehari-hari, bagi yang lagi mager bisa di antarkan kerumah dan itupun GRATIS ONGKIR SEPUASNYA.... TRIMAKASIH ALFAGIFT...💗💗💗"
2024-08-29 16:10:23,5,Cukup sangat membantu sih untuk kaum Mageran yg males keluar rumah jadi bisa berbelanja cuma dari hp tinggal pilih pilih lagsug cekaut dan baragnya bisa langsung di proses sesuai waktu yg di inginkan dan pembayaran nya juga bisa cod dan pajek e walet jadi ngk ribet 🥰🥰🥰
2024-09-04 09:21:33,5,"Aplikasi mudah. dan bnyak manfaatnya Poin bisa di pake belanja, Sangat menyenangkan Belanja di alfamart. Apalagi Bisa belanja dari rumah, bisa lnagsung di antar. tdk ribet. mantappp"
2024-01-08 12:15:00,1,"aplikasinya bagus, cuma penggunaan tokonya aja nyebelin, harusnya ada fitur pilih toko, ada fitur pilih kembalian, eh kurirnya ga bawa kembalian, lama pengantaran dan kurirnya suka nyasar padahal alamat dan titiknya sesuai, akibat kurirnya ganti2, jadi sangat menyulitkan pengguna,"
2025-01-16 11:21:47,5,Sangat membantu dan mempermudah urusan belanja
2024-09-26 15:14:27,1,"Tambah alamat saja kok tidak bisa, setengah jam cari lokasi hanya muter muter, ini mah g niat buat aplikasinya"
2022-11-09 19:12:43,1,"Tolong dong kedepannya ada opsi bisa milih cabang alfamartnya yang mana aja, supaya kurirnya cepat ngantarnya, ga nyasar. Pesan jam berapa datang jam berapa, mana ada belanjaan ketinggalan katanya mau diantar tapi udah lewat 2 bulan ga datang - datang. Mana telatnya ga sesuai estimasi, katanya paling lambat sejam, tapi dikirim tuh waktu tokonya udah tutup dimana ini udah pasti banget tengah malam. Gunanya pegawai delivery banyak apa kalo pengiriman lambat banget."
2022-10-03 22:55:51,1,"kenapa ya tiap belanja pake alfagift, dari tokonya selalu ada aja yang ketinggalan kirim, dan aplikasinya tiap abis dipake beli online, selalu ga bisa munculin riwayat pesanan, kita ini kan butuh langsung crosscheck dari aplikasi kalo ada yg kurang kirim!"
2022-02-03 19:55:56,1,"Sering bgt dpt voucher dari alfagift buat ditukar ditoko. Udh memenuhi syarat belanja tpi tetep gabisa dipakai vouchernya. Itu yg error pusatnya atau kasirnya yg krg pengetahuan. Kadang jg harga yg tertera sama yg di kasir beda. Dibenahin itu. Lama"" nnti malah Cs yg langganan alfamart malah milih ke idm."
2024-09-29 20:06:36,1,"Gajelas banget😡, nyoba checkout berulang kali gagal pembayaran terus tiba-tiba A-poin hilang, waktu coba checkout tanpa A-poin langsung bisa, aneh! Nyoba chat cs melalui aplikasi juga ga membantu sama sekali, poin nya ga ada guna"
2024-08-31 07:05:51,5,"aplikasinya sangat bagus karena saya jadi tau apa saja promo yang sedang berlangsung di Alfamart,bisa juga buat pesan online yang pengirimannya gratis ongkirrr dan masih banyak keuntungan yang didapatkan seperti mendapatkan poin atau voucher belanja dan masih banyak lagiiii."
